LTARSiteCode,SiteVariableName,SiteVariableDescription,Units,ControlledVariable,ControlledDescription,ControlledUnits,Comments,TemporalResolution,StartDate,EndDate,ResponsiblePersons,StorageFormat,URLdataAccess,LocationIDoutsideNetwork,SpatialRepeats,SpatialDescription,AgCROS.Table,AgCROS.VarName
GB,hourly_145c_soiltemperature_stm010uu,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,2002-05-31 0:00:00,2012-07-17 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_145c_soiltemperature_stm030bl,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,2002-05-08 0:00:00,2012-07-17 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_145c_soiltemperature_stm030bu,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,2002-05-08 0:00:00,2012-07-17 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_145c_soiltemperature_stm030ul,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,2002-05-31 0:00:00,2012-07-17 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_145c_soiltemperature_stm030uu,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,2002-05-31 0:00:00,2012-07-17 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_145c_soiltemperature_stm060bl,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,2002-05-08 0:00:00,2010-08-13 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_145c_soiltemperature_stm060bu,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,2002-05-08 0:00:00,2012-07-17 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_145c_soiltemperature_stm060ul,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,2002-05-31 0:00:00,2012-07-17 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_145c_soiltemperature_stm060uu,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,2002-05-31 0:00:00,2012-07-17 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_145c_soiltemperature_stm090bl,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,2002-05-08 0:00:00,2012-07-17 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_145c_soiltemperature_stm090bu,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,2002-05-08 0:00:00,2012-07-17 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_145c_soiltemperature_stm090ul,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,2002-05-31 0:00:00,2012-07-17 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_145c_soiltemperature_stm090uu,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,2002-05-31 0:00:00,2012-07-17 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_145c_soiltemperature_stm120bl,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,2002-05-08 0:00:00,2012-07-17 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_145c_soiltemperature_stm120bu,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,2002-05-08 0:00:00,2012-07-17 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_145c_soiltemperature_stm120ul,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,2002-05-31 0:00:00,2012-07-17 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_145c_soiltemperature_stm120uu,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,2002-05-31 0:00:00,2005-09-05 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_176_soiltemperature_stm005,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1990-08-27 0:00:00,2019-01-30 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_176_soiltemperature_stm010,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1981-10-14 0:00:00,2019-01-30 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_176_soiltemperature_stm020,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1990-08-27 0:00:00,2019-01-30 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_176_soiltemperature_stm030,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1981-10-14 0:00:00,2019-01-30 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_176_soiltemperature_stm040,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1990-08-27 0:00:00,2019-01-30 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_176_soiltemperature_stm050,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1990-08-27 0:00:00,2019-01-30 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_176_soiltemperature_stm060,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1981-10-14 0:00:00,2019-01-30 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_176_soiltemperature_stm090,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1981-10-14 0:00:00,2019-01-30 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_176_soiltemperature_stm120,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1981-10-14 0:00:00,2019-01-30 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_176_soiltemperature_stm180,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1981-10-14 0:00:00,2019-01-30 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_176_soiltemperature_stm240,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1981-10-14 0:00:00,1990-12-12 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_rmsp2_soiltemperature_stm023,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1999-01-01 0:00:00,2014-10-08 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_rmsp2_soiltemperature_stm030,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1999-01-01 0:00:00,2014-10-08 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_rmsp2_soiltemperature_stm074a,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1999-01-01 0:00:00,2014-10-08 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_rmsp2_soiltemperature_stm074b,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1999-01-01 0:00:00,2014-10-08 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_rmsp2_soiltemperature_stm081a,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1999-01-01 0:00:00,2014-10-08 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_rmsp2_soiltemperature_stm081b,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1999-01-01 0:00:00,2014-10-08 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_rmsp2_soiltemperature_stm112,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1999-01-01 0:00:00,2014-10-08 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_rmsp2_soiltemperature_stm119,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1999-01-01 0:00:00,2014-10-08 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_rmsp_soiltemperature_stm015,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1990-10-24 0:00:00,2014-10-08 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_rmsp_soiltemperature_stm030,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1990-10-24 0:00:00,2014-10-08 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,hourly_rmsp_soiltemperature_stm045,soil temperature,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,1 hour,1990-10-24 0:00:00,2014-10-08 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
GB,l1_012_hydraprobe_wat005,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2001-11-07 0:00:00,2018-02-17 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_031_hydraprobe_wat005,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2001-11-07 0:00:00,2018-02-15 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_043b_hydraprobe_wat005,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2016-09-14 0:00:00,2018-02-18 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_049_hydraprobe_wat005,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2001-10-24 0:00:00,2018-02-18 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_057_hydraprobe_wat005,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2016-09-14 0:00:00,2018-02-18 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_057b_hydraprobe_wat005g,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_057b_hydraprobe_wat005n,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_057b_hydraprobe_wat015g,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_057b_hydraprobe_wat015n,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_057b_hydraprobe_wat030g,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_057b_hydraprobe_wat030n,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_057b_hydraprobe_wat060g,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_057b_hydraprobe_wat060n,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_057b_hydraprobe_wat090g,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_057b_hydraprobe_wat090n,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_076_hydraprobe_wat005,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2006-05-02 0:00:00,2018-02-18 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_095b_hydraprobe_wat005,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2010-03-24 0:00:00,2018-02-18 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098c_hydraprobe_wat005,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2002-02-08 0:00:00,2018-02-18 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098d_hydraprobe_wat005g,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098d_hydraprobe_wat005n,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098d_hydraprobe_wat015g,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098d_hydraprobe_wat015n,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098d_hydraprobe_wat030g,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098d_hydraprobe_wat030n,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098d_hydraprobe_wat060g,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098d_hydraprobe_wat060n,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098d_hydraprobe_wat090g,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098d_hydraprobe_wat090n,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2008-11-25 0:00:00,2017-01-20 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098f_hydraprobe_wat005i,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2015-07-17 0:00:00,2017-02-13 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098f_hydraprobe_wat005s,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2015-07-17 0:00:00,2017-02-13 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098f_hydraprobe_wat015i,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2015-07-17 0:00:00,2017-02-13 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098f_hydraprobe_wat015s,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2015-07-17 0:00:00,2017-02-13 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098f_hydraprobe_wat030i,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2015-07-17 0:00:00,2017-02-13 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098f_hydraprobe_wat030s,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2015-07-17 0:00:00,2017-02-13 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098f_hydraprobe_wat063i,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2015-07-17 0:00:00,2017-02-13 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098f_hydraprobe_wat064s,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2015-07-17 0:00:00,2017-02-13 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098f_hydraprobe_wat090s,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2015-07-17 0:00:00,2017-02-13 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098f_hydraprobe_wat097i,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2015-07-17 0:00:00,2017-02-13 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098f_hydraprobe_wat150i,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2015-07-17 0:00:00,2017-02-13 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_098f_hydraprobe_wat150s,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2015-07-17 0:00:00,2017-02-13 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
GB,l1_116c_hydraprobe_wat005,soil water content,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 minute,2006-03-20 0:00:00,2018-02-18 0:00:00,Seyfried,SAS V9,,,1,point,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
