LTARSiteCode,SiteVariableName,SiteVariableDescription,Units,ControlledVariable,ControlledDescription,ControlledUnits,Comments,TemporalResolution,StartDate,EndDate,ResponsiblePersons,StorageFormat,URLdataAccess,LocationIDoutsideNetwork,SpatialRepeats,SpatialDescription,AgCROS.Table,AgCROS.VarName
UMRB,NH4-N,"soil analysis, fertility, mineral",ppm,Ammonium_NH4_extractable,Ammonium in soil extract,mg N/kg,,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Ammonium nitrogen, soil"
UMRB,CEC,cation exchange capacity,meq/100g,CEC,Cation Exchange capacity,cmol/kg,edited by WO,Yearly,2016,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Cation exchange capacity, soil"
UMRB,Extract_S,monocalcium phosphate-extractable sulfur,mg/kg,S_extractable,Extractable soil sulfur,mg S/kg,edited by WO,Yearly,2016,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","sulfur, soil"
UMRB,S 180.669,"soil analysis, fertility, mineral",ppm,S_extractable,Extractable soil sulfur,mg S/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Sulfate, soil"
UMRB,S 181.972,"soil analysis, fertility, mineral",ppm,S_extractable,Extractable soil sulfur,mg S/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Sulfate, soil"
UMRB,Gravemetric (%),"soil analysis, physical",%,Soil_Moisture_grav,Gravimetric soil moisture content,% (g water/g dry soil*100),WO - is this a variable of interest or just for internal calculations? can delete?; site recommend keep as variable of interest,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
UMRB,MBC,microbial biomass carbon,mg/kg,Microbial_biomass_C,Microbial biomass carbon,mg C/kg,edited by WO,Yearly,2017,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Microbial biomass carbon, soil"
UMRB,pH,soil pH,,pH,Negative logarithm of the hydrogen ion concentration,no reported units,edited by WO,Yearly,2017,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
UMRB,LSNT,LSNT,lbs/acre,Nitrate_NO3_extractable,Nitrate in soil extract,mg N/kg,edited by WO,Varies,2002,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
UMRB,NO3-N,"soil analysis, fertility, mineral",ppm,Nitrate_NO3_extractable,Nitrate in soil extract,mg N/kg,,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Nitrate nitrogen, soil"
UMRB,Bulk Density (g/cm3),"soil analysis, physical",g/cm3,Bulk_Density,Oven-dried soil mass per volume,g/cm3,,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Bulk density, soil"
UMRB,Clay %,"soil analysis, physical",%,Clay,Percent of soil particles in clay fraction < 0.002 mm,% of <2 mm sieved soil,Once at begging,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Clay, soil"
UMRB,Sand %,"soil analysis, physical",%,Sand,Percent of soil particles in sand fraction > 0.05 mm,% of <2 mm sieved soil,Once at begging,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Sand, soil"
UMRB,Silt %,"soil analysis, physical",%,Silt,Percent of soil particles in silt fraction < 0.05 and > 0.002 mm,% of <2 mm sieved soil,Once at begging,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Silt, soil"
UMRB,Buffer_pH,buffer pH,,pH_buffer,pH after addition of buffer solution,no reported units,edited by WO,Yearly,2016,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",pH
UMRB,Olsen-P,"soil analysis, physical",ppm,PO4_extractable,Phosphate in soil extract,mg P/kg,,Annual,10/17/2017 0:00,10/24/2017 0:00,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil"
UMRB,Al 237.312,"soil analysis, fertility, mineral",ppm,Al_extractable,Soil concentration of extractable Aluminum,mg Al/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Aluminum, soil"
UMRB,Al 394.401,"soil analysis, fertility, mineral",ppm,Al_extractable,Soil concentration of extractable Aluminum,mg Al/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Aluminum, soil"
UMRB,As 188.980,"soil analysis, fertility, mineral",ppm,As_extractable,Soil concentration of extractable Arsenic,mg As/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Mineral associated carbon, soil, mean or single measurement"
UMRB,Ba 455.403,"soil analysis, fertility, mineral",ppm,Ba_extractable,Soil concentration of extractable Barium,mg Ba/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Ba 455.403
UMRB,Be 313.107,"soil analysis, fertility, mineral",ppm,Be_extractable,Soil concentration of extractable Beryllium,mg Be/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Beryllium-7, soil"
UMRB,Extract_B,hot water-extractable boron,mg/kg,B_extractable,Soil concentration of extractable Boron,mg B/kg,edited by WO,Yearly,2016,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",boron
UMRB,B 249.772,"soil analysis, fertility, mineral",ppm,B_extractable,Soil concentration of extractable Boron,mg B/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",boron
UMRB,Cd 214.439,"soil analysis, fertility, mineral",ppm,Cd_extractable,Soil concentration of extractable Cadmium,mg Cd/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","cadmium, soil"
UMRB,Ca_315,soil calcium,ug/g,Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,edited by WO,Yearly,2017,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Calcium, soil"
UMRB,Exch_Ca,exchangeable calcium,mg/kg,Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,edited by WO,Yearly,2016,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Calcium, soil"
UMRB,Ca 422.673,"soil analysis, fertility, mineral",ppm,Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Calcium, soil"
UMRB,Cr 267.716,"soil analysis, fertility, mineral",ppm,Cr_extractable,Soil concentration of extractable Chromium,mg Cr/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","chromium, soil"
UMRB,Co 238.892,"soil analysis, fertility, mineral",ppm,Co_extractable,Soil concentration of extractable Cobalt,mg Co/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","cobalt, soil"
UMRB,Cu_327,soil copper,ug/g,Cu_extractable,Soil concentration of extractable Copper,mg Cu/kg,edited by WO,Yearly,2017,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Copper, soil"
UMRB,Extract_Cu,DTPA-extractable copper,mg/kg,Cu_extractable,Soil concentration of extractable Copper,mg Cu/kg,edited by WO,Yearly,2016,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Copper, soil"
UMRB,Cu 324.754,"soil analysis, fertility, mineral",ppm,Cu_extractable,Soil concentration of extractable Copper,mg Cu/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Copper, soil"
UMRB,Extract_Fe,DTPA-extractable iron,mg/kg,Fe_extractable,Soil concentration of extractable Iron,mg Fe/kg,edited by WO,Yearly,2016,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Iron, soil"
UMRB,Fe_238,soil iron,ug/g,Fe_extractable,Soil concentration of extractable Iron,mg Fe/kg,edited by WO,Yearly,2017,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Iron, soil"
UMRB,Fe 259.940,"soil analysis, fertility, mineral",ppm,Fe_extractable,Soil concentration of extractable Iron,mg Fe/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Iron, soil"
UMRB,Pb 220.353,"soil analysis, fertility, mineral",ppm,Pb_extractable,Soil concentration of extractable Lead,mg Pb/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Lead-210, soil"
UMRB,Li 670.783,"soil analysis, fertility, mineral",ppm,Li_extractable,Soil concentration of extractable Lithium,mg Li/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","lithium, soil"
UMRB,Exch_Mg,exchangeable magnesium,mg/kg,Mg_extractable,Soil concentration of extractable Magnesium,mg Mg/kg,edited by WO,Yearly,2016,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Magnesium, soil"
UMRB,Extract_Mn,DTPA-extractable manganese,mg/kg,Mg_extractable,Soil concentration of extractable Magnesium,mg Mg/kg,edited by WO,Yearly,2016,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Mangenese, soil"
UMRB,Mg 285.213,"soil analysis, fertility, mineral",ppm,Mg_extractable,Soil concentration of extractable Magnesium,mg Mg/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Magnesium, soil"
UMRB,Mn 257.610,"soil analysis, fertility, mineral",ppm,Mn_extractable,Soil concentration of extractable Manganese,mg Mn/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Mangenese, soil"
UMRB,Mo 202.032,"soil analysis, fertility, mineral",ppm,Mo_extractable,Soil concentration of extractable Molybdenum,mg Mo/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","molybdenum, soil"
UMRB,Ni 231.604,"soil analysis, fertility, mineral",ppm,Ni_extractable,Soil concentration of extractable Nickel,mg Ni/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","chromium, soil"
UMRB,Exch_K,exchangeable potassium,mg/kg,K_extractable,Soil concentration of extractable Potassium,mg K/kg,edited by WO,Yearly,2016,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Potassium, soil"
UMRB,K 766.491,"soil analysis, fertility, mineral",ppm,K_extractable,Soil concentration of extractable Potassium,mg K/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Potassium, soil"
UMRB,Rb 780.026,"soil analysis, fertility, mineral",ppm,Rb_extractable,Soil concentration of extractable Rubidium,mg Rb/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","rubidium, soil"
UMRB,Se 196.026,"soil analysis, fertility, mineral",ppm,Se_extractable,Soil concentration of extractable Selenium,mg Se/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","selenium, soil"
UMRB,Si 251.611,"soil analysis, fertility, mineral",ppm,Si_extractable,Soil concentration of extractable Silicon,mg Si/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","silicon, soil"
UMRB,Exch_Na,exchangeable sodium,mg/kg,Na_extractable,Soil concentration of extractable Sodium,mg Na/kg,edited by WO,Yearly,2016,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Sodium, soil"
UMRB,Na 588.995,"soil analysis, fertility, mineral",ppm,Na_extractable,Soil concentration of extractable Sodium,mg Na/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Sodium, soil"
UMRB,Sr 407.771,"soil analysis, fertility, mineral",ppm,Sr_extractable,Soil concentration of extractable Strontium,mg Sr/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","strontium, soil"
UMRB,Ti 336.122,"soil analysis, fertility, mineral",ppm,Ti_extractable,Soil concentration of extractable Titanium,mg Ti/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","tellurium, soil"
UMRB,V 292.401,"soil analysis, fertility, mineral",ppm,V_extractable,Soil concentration of extractable Vanadium,mg V/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","vanadium, soil"
UMRB,Extract_Zn,DTPA-extractable zinc,mg/kg,Zn_extractable,Soil concentration of extractable Zinc,mg Zn/kg,edited by WO,Yearly,2016,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Zinc, soil"
UMRB,Zn 206.200,"soil analysis, fertility, mineral",ppm,Zn_extractable,Soil concentration of extractable Zinc,mg Zn/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Zinc, soil"
UMRB,Inorg_C,total inorganic carbon,ug/g,Total_inorganic_C,Soil concentration of total inorganic carbon,mg C/kg,edited by WO,Yearly,2017,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Inorganic soil carbon, soil, mean or single measurement"
UMRB,OM,organic matter content,%,Soil_organic_matter,"Soil organic matter concentration, directly measured",g SOM/kg,edited by WO,Yearly,2016,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Particulate organic matter, soil, mean or single measurement"
UMRB,TC_10_Avg,Soil temperature at 10 cm,C,Soil_Temp,Soil temperature at a given soil depth,°C,edited by WO,Hourly,37622,Present,M. Cryder,Excel,Local (Kelley WS),,1,"Kelley plots, Ames, IA","WeatherDaily, WeatherStation","Temperature, soil, sample period, mean or single measurement"
UMRB,Total_C,total carbon,ug/g,Total_Soil_C,Total of all forms of carbon in the soil (organic and inorganic C),g C/kg,,Yearly,2017,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil carbon, soil, mean or single measurement"
UMRB,Olsen-P,"soil analysis, fertility, mineral",ppm,Total_P_extractable,Total phosphorus in soil extract,mg P/kg,edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil"
UMRB,Bray_1_P,Bray P1,mg/kg,Total_P_extractable,Total phosphorus in soil extract,mg P/kg,soil analized once using ICP; edited by WO,Yearly,2016,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
UMRB,P 177.434,"soil analysis, fertility, mineral",ppm,Total_P_extractable,Total phosphorus in soil extract,mg P/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil"
UMRB,P 213.618,"soil analysis, fertility, mineral",ppm,Total_P_extractable,Total phosphorus in soil extract,mg P/kg,soil analized once using ICP; edited by WO,Annual,11/8/2016 0:00,,C. Wente,Spreadsheet,local network,,1,Morris MN sites 1 and 2,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil"
UMRB,TN,total nitrogen,mg/kg,Total_Soil_N,Total soil nitrogen,g N/kg,edited by WO,Yearly,2017,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",TN
UMRB,SWC,Soil water content (volumetric),%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,30 minute,1/1/2017 0:00,present,C. Winker,.csv,Ameriflux,North Site: US-Ro6  South Site: US-Ro5,1,"North Site: I18N, Rosemount, MN  South Site: I18S, Rosemount, MN",AmeriFlux,unresolved
WGEW,Bulk Density,Bulk Density (5 cm),,Bulk_Density,Oven-dried soil mass per volume,g/cm3,,Irregular,1990,1990,"Kautz, Armendariz, Wong",CSV,ftp://www-ftp.tucson.ars.ag.gov/metDAP/,,34,WGEW,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil salinity
WGEW,Soil electrical conductivity,"Electrical conductivity (1cm, 2cm, 2.5cm, 5cm, 6cm, 10cm, 15cm, 30cm, 50cm, 75cm, 100cm, 200cm. Depths vary by site.)",S/m,Electrical_Conductivity,Soil electrical conductivity,decisiemens/m,"Columnd C should be Electrical conductivity (1cm, 2cm, 2.5cm, 5cm, 6cm, 10cm, 15cm, 30cm, 50cm, 75cm, 100cm, 200cm. Depths vary by site.); edited as instructed by WO",30 minute,1990,1990,"Kautz, Armendariz, Wong",CSV,ftp://www-ftp.tucson.ars.ag.gov/metDAP/,,15,WGEW,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil salinity
WGEW,"Soil Temperature, 5cm","Soil Temperature, 5cm",degrees C,Soil_Temp,Soil temperature at a given soil depth,°C,Depths will be captured in meta-data,1 hour,1996,2007,"Scott, Bryant",XLS,https://www.tucson.ars.ag.gov/dap,,2,WGEW,"WeatherDaily, WeatherStation",avg soil temp
WGEW,Soil moisture volumetric water content,"Soil moisture volumetric content (1cm, 2cm, 2.5cm, 5cm, 6cm, 10cm, 15cm, 30cm, 50cm, 75cm, 100cm, 200cm. Depths vary by site.)",%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),Depths will be captured in meta-data,30 minute,1990,1990,"Kautz, Armendariz, Wong",CSV,ftp://www-ftp.tucson.ars.ag.gov/metDAP/,,34,WGEW,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
